sku,name,nature,category,brand,sale_price,location,min_stock,barcode,unit,notes
PIL-104106,AC PAT FIJA NEGRO NG1905 53-16-143 C3,PRODUCTO_STOCKEABLE,Armazones,Niquel & Gold,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#438@2026-08-10
PIL-104108,AC PAT FLEX AZUL K9811 53-15-143 COL756,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#306@2026-08-10
PIL-104113,AC PAT FIJA NEGRO G1008 52-16-145 C2,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#433@2026-08-10
PIL-104119,AC PAT FLEX TRANSPARENTE H2981 53-18-145 C612,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#308@2026-08-10
PIL-104124,AC PAT FIJA TRANSPARENTE G1004 54-19-145 C3,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#432@2026-08-10
PIL-104127,AC PAT FLEX NEGRO GV1050 60-18-150 C2,PRODUCTO_STOCKEABLE,Armazones,CG,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#48@2026-08-10
PIL-104130,AC PAT FIJA NEGRO NG2007 51-17-143 C1,PRODUCTO_STOCKEABLE,Armazones,Niquel & Gold,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#437@2026-08-10
PIL-104131,AC PAT FIJA TRANSPARENTE G1011 48-21-145 C1,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#434@2026-08-10
PIL-104134,AC PAT FLEX NEGRO K9811 53-15-143 COL201,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#307@2026-08-10
PIL-104149,AC PAT FIJA BEIGE G1008 52-16-145 C1,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#435@2026-08-10
PIL-104155,AC PAT FLEX NEGRO V1206 49-19-140 C200,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#49@2026-08-10
PIL-104157,AC PAT FLEX MARRON H3439 54-20-145 C317,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#332@2026-08-10
PIL-104161,AC PAT FIJA NEGRO BS1904 53-17-140 COLB1,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1005@2026-08-10
PIL-104167,AC PAT FLEX NEGRO  GU50236 001 54-17-140,PRODUCTO_STOCKEABLE,Armazones,Guess,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#314@2026-08-10
PIL-104168,AC PAT FLEX NEGRO H3542 57-18-145 C602,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#326@2026-08-10
PIL-104176,AC PAT FIJA ANIMAL PRINT B5748 54-20-145 C510,PRODUCTO_STOCKEABLE,Lentes de Sol,Alfani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#991@2026-08-10
PIL-104177,AC PAT FIJA ANIMAL PRINT GU2986 052 55-16-145,PRODUCTO_STOCKEABLE,Armazones,Guess,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#318@2026-08-10
PIL-104179,AC PAT FLEX LILA BAAA031 46-17-130 C68,PRODUCTO_STOCKEABLE,Armazones,Barbie,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#50@2026-08-10
PIL-104182,AC PAT FLEX AZUL SWAA103 49-16-135 C07,PRODUCTO_STOCKEABLE,Armazones,Star Wars,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#54@2026-08-10
PIL-104184,AC PAT FIJA MARRON BOC24016 57-14-140 COLFE4,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1009@2026-08-10
PIL-104186,AC PAT FLEX NEGRO H3468 55-16-142 C614,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#327@2026-08-10
PIL-104187,AC PAT FLEX GRIS SWAA104 47-17-135 C62,PRODUCTO_STOCKEABLE,Armazones,Star Wars,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#55@2026-08-10
PIL-104194,AC PAT FIJA MARRON PLD D563 10A 145,PRODUCTO_STOCKEABLE,Armazones,Polaroid,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#312@2026-08-10
PIL-104196,AH PAT FIJA MARRON BA2513 57-16-145 B0B2,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1010@2026-08-10
PIL-104200,AC PAT FLEX MARRON K9906 54-16-140 C13,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#325@2026-08-10
PIL-104203,AC PAT FIJA ROJO BS1904 53-17-140 COLT6,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1004@2026-08-10
PIL-104205,AC PAT FLEX PLATEADO BOL2522 54-18-140 B11,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1001@2026-08-10
PIL-104206,AH PAT FIJA PLATEADO PLD D571/G CTL 145,PRODUCTO_STOCKEABLE,Armazones,Polaroid,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#313@2026-08-10
PIL-104207,AC PAT FLEX AZUL TB50020 091 54-17-145,PRODUCTO_STOCKEABLE,Armazones,Timberland,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#319@2026-08-10
PIL-104208,AC PAT FIJA GRIS RB 2447 V 8033 49-21-145,PRODUCTO_STOCKEABLE,Armazones,Ray-Ban,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#315@2026-08-10
PIL-104212,AC PAT FLEX NEGRO BA2302 52-17-140 CF1,PRODUCTO_STOCKEABLE,Armazones,Bacchio,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#295@2026-08-10
PIL-104216,AT PAT FIJA NEGRO M6004 55-18-140,PRODUCTO_STOCKEABLE,Armazones,Mormaii,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#316@2026-08-10
PIL-104218,AC PAT FLEX NEGRO 4125 50-17-135 COLBE2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#296@2026-08-10
PIL-104219,AC PAT FIJA PLATEADO RB 6489 AVIATOR METAL II 2501 58-14-140,PRODUCTO_STOCKEABLE,Armazones,Ray-Ban,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#310@2026-08-10
PIL-104221,AC PAT FIJA ANIMAL PRINT BOC24030 54-18-145 COLBT9,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1007@2026-08-10
PIL-104224,AC PAT FIJA MARRON MB23010 53-17-140 C2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#297@2026-08-10
PIL-104227,AC PAT FLEX NUDE Anna C6095 B54 54,PRODUCTO_STOCKEABLE,Armazones,Colcci,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#317@2026-08-10
PIL-104228,AC PAT FIJA NEGRO PLD D560 807 145,PRODUCTO_STOCKEABLE,Armazones,Polaroid,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#311@2026-08-10
PIL-104230,AC PAT FIJA NEGRO RB 5442D 2000 52-18-145,PRODUCTO_STOCKEABLE,Armazones,Ray-Ban,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#309@2026-08-10
PIL-104235,AC PAT FLEX ROSA BAAI001 49-17-137 C10,PRODUCTO_STOCKEABLE,Armazones,Barbie,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#51@2026-08-10
PIL-104241,AC PAT FLEX MARRON V1343 54-16-140 C529,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#331@2026-08-10
PIL-104247,AC PAT FLEX ROSA BAAI002 50-15-137 C10,PRODUCTO_STOCKEABLE,Armazones,Barbie,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#52@2026-08-10
PIL-104248,AC PAT FLEX AZUL H3233 56-18-145 C609,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#329@2026-08-10
PIL-104252,AC  PAT FIJA NEGRO OR5003 01 54-16-135,PRODUCTO_STOCKEABLE,Armazones,Adidas,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#63@2026-08-10
PIL-104255,AC PAT FLEX TRANSPARENTE H3439 54-20-145 C312,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#333@2026-08-10
PIL-104258,AH PAT FLEX NEGRO K9931 54-17-142 C813,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#320@2026-08-10
PIL-104263,AC PAT FLEX GRIS K9932 55-17-142 C809,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#322@2026-08-10
PIL-104270,AC PAT FLEX NEGRO V1343 54-16-140 C502,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#330@2026-08-10
PIL-104272,AC PAT FIJA ANIMAL PRINT BOC24036 54-19-144 COLBM2,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1006@2026-08-10
PIL-104275,AC PAT FIJA GRIS NIKE 4283 N 002 56-18-140,PRODUCTO_STOCKEABLE,Armazones,Nike,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#58@2026-08-10
PIL-104278,AC PAT FLEX AZUL NIKE 8046 401 54-16-140,PRODUCTO_STOCKEABLE,Armazones,Nike,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#57@2026-08-10
PIL-104281,AC PAT FLEX GRIS VFI455 COL09RM 145,PRODUCTO_STOCKEABLE,Armazones,Fila,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#61@2026-08-10
PIL-104285,AC PAT FLEX MARRON K9932 55-17-142 C801,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#321@2026-08-10
PIL-104288,AC PAT FLEX MARRON K9936 55-16-142 C817,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#324@2026-08-10
PIL-104292,AC PAT FLEX MARRON KR RX 1432-1 -54-16-140 BROWN,PRODUCTO_STOCKEABLE,Armazones,Karina Rabolini,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#56@2026-08-10
PIL-104299,AC PAT FIJA NEGRO BOC25006 61-11-141 COLF1D13,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1008@2026-08-10
PIL-104300,AC PAT FIJA NEGRO L2887 N 001 54-17-145,PRODUCTO_STOCKEABLE,Armazones,Lacoste,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#60@2026-08-10
PIL-104303,AC PAT FLEX MARRON NY AA112 54-17-140 C77,PRODUCTO_STOCKEABLE,Armazones,New York Yankees,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#53@2026-08-10
PIL-104304,AC PAT FIJA NEGRO BOC24015 56-18-140 COLFE4,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1002@2026-08-10
PIL-104305,AC PAT FLEX AZUL H3468 55-16-142 C609,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#328@2026-08-10
PIL-104307,AC PAT FLEX NEGRO CK22547 N 002 54-16-145,PRODUCTO_STOCKEABLE,Armazones,Calvin Klein,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#62@2026-08-10
PIL-104308,AC PAT FIJA NEGRO BOC24015 56-18-140 COLFE13,PRODUCTO_STOCKEABLE,Lentes de Sol,Bosani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#1003@2026-08-10
PIL-104310,AC PAT FLEX ROSA K9939 54-18-142 C824,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#323@2026-08-10
PIL-104311,AC PAT FIJA NEGRO UA 5026 003 51-19-140,PRODUCTO_STOCKEABLE,Armazones,Under Armour,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#59@2026-08-10
PIL-104317,AH PAT FLEX NEGRO V1359 52-17-140 COL502,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#72@2026-08-10
PIL-104319,AH PAT FLEX AZUL K9923 56-18-145 COL700,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#70@2026-08-10
PIL-104322,AC PAT FLEX ROSA TA1047 54-16-143 C4,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#356@2026-08-10
PIL-104326,AH PAT FLEX BLANCO V1359 52-17-140 COL527,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#71@2026-08-10
PIL-104329,AC PAT FLEX NEGRO V81903 54-17-145 C5,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#346@2026-08-10
PIL-104331,AC PAT FLEX ROSA K9946 55-17-142 COL825,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#67@2026-08-10
PIL-104332,AC PAT FLEX NEGRO K9946 55-17-142 COL813,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#68@2026-08-10
PIL-104335,AC PAT FLEX AZUL TA1051 56-16-145 C3,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#360@2026-08-10
PIL-104336,AC PAT FLEX GRIS K9948 54-17-142 COL816,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#64@2026-08-10
PIL-104343,AC PAT FIJA LILA K9942 55-17-142 COL804,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#66@2026-08-10
PIL-104344,AC PAT FIJA MARRON K9872 53-18-144 C-13,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#127@2026-08-10
PIL-104346,AC PAT FIJA NEGRO XB2176 53-17-145 C1,PRODUCTO_STOCKEABLE,Armazones,CG,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#15@2026-08-10
PIL-104350,AC PAT FLEX ANIMAL PRINT H3660 55-18-145 COL310,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#75@2026-08-10
PIL-104351,AC PAT FLEX TRANSPARENTE H2981 53-18-145 COL612,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#77@2026-08-10
PIL-104355,AH PAT FLEX NEGRO WH6007 57-17-145 C2,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#342@2026-08-10
PIL-104356,AC PAT FLEX MARRON 25106 54-16-140 C4,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#349@2026-08-10
PIL-104361,AC PAT FLEX AZUL LE6451 55-17-140 C3,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#354@2026-08-10
PIL-104362,AC PAT FLEX DORADO 1013 55-18-140,PRODUCTO_STOCKEABLE,Armazones,Kazwini,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#167@2026-08-10
PIL-104363,AC PAT FLEX GRIS H3661 53-18-145 C.305,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#272@2026-08-10
PIL-104364,AC PAT FLEX NEGRO 25105 52-16-138 C5,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#347@2026-08-10
PIL-104366,AC PAT FLEX ROSA V1411 55-16-140 C-105,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#99@2026-08-10
PIL-104367,AC PAT FLEX BLANCO H3660 55-18-145 COL312,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#76@2026-08-10
PIL-104368,AC PAT FLEX GRIS 25107 52-18-138 C3,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#348@2026-08-10
PIL-104370,AC PAT FLEX TRANSPARENTE 4651 52-17-140 C.BT,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#45@2026-08-10
PIL-104371,AC PAT FLEX NEGRO H3660 55-18-145 COL311,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#74@2026-08-10
PIL-104373,AC PAT FLEX LILA LE6451 55-17-140 C5,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#355@2026-08-10
PIL-104374,AC PAT FLEX NEGRO LE6455 54-16-140 C1,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#357@2026-08-10
PIL-104375,AH PAT FLEX DORADO 25108 52-17-138 C2,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#339@2026-08-10
PIL-104376,AH PAT FLEX GRIS K9923 56-18-145 COL600,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#69@2026-08-10
PIL-104377,AC PAT FLEX NEGRO K9670 53-19-145 COL502,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#65@2026-08-10
PIL-104378,AC PAT FLEX NEGRO H2984 51-16-135 COL611,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#78@2026-08-10
PIL-104379,AC PAT FLEX TRANSPARENTE V1268 52-15-140 C-112,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#95@2026-08-10
PIL-104386,AC PAT FLEX TRANSPARENTE V1268 52-15-140 COL112,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#73@2026-08-10
PIL-104387,AC PAT FLEX ROSADO V1163 53-17-145 C.11,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#262@2026-08-10
PIL-104392,AC PAT FLEX PLATEADO 25104 54-16-140 C6,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#351@2026-08-10
PIL-104393,AC PAT FLEX MARRON K7053 52-20-145 C2,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#362@2026-08-10
PIL-104394,AH PAT FLEX MARRON K8930 51-18-135 C39,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#418@2026-08-10
PIL-104395,AC PAT FLEX ROSA ZF3724 54-18-143 C3,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#423@2026-08-10
PIL-104397,AC PAT FLEX AZUL V1243 55-17-145 C-700,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#92@2026-08-10
PIL-104400,AC PAT FLEX MARRON 3150M 49-17-130 C.BT2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#29@2026-08-10
PIL-104402,AC PAT FLEX NEGRO CLIP ON G5571 58-18-145 C1,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#405@2026-08-10
PIL-104403,AC PAT FLEX NEGRO V1404 53-17-135 C-113,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#100@2026-08-10
PIL-104404,AC PAT FLEX AZUL 1302 49-16-125 C2,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#376@2026-08-10
PIL-104407,AC PAT FLEX AZUL TA1049 58-15-145 C4,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#352@2026-08-10
PIL-104409,AC PAT FLEX TRANSPARENTE 97258 53-17-142 C6,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#363@2026-08-10
PIL-104410,AC PAT FLEX NEGRO 88915 51-16-140 C2,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#366@2026-08-10
PIL-104411,AC PAT FLEX CELESTE LE9005 55-17-142 C2,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#14@2026-08-10
PIL-104412,AC PAT FLEX NEGRO J0048 48-17-138 C4,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#365@2026-08-10
PIL-104413,AC PAT FLEX VIOLETA V1391 55-16-145 C-127,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#91@2026-08-10
PIL-104415,AH PAT FLEX MARRON 25108 52-17-138 C1,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#341@2026-08-10
PIL-104416,AC PAT FIJA NEGRO K0975 50-15-132 C4,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#367@2026-08-10
PIL-104418,AC PAT FLEX ROJO J0048 48-17-138 C3,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#364@2026-08-10
PIL-104419,AC PAT FLEX AZUL TA1043 52-18-140 C2,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#371@2026-08-10
PIL-104421,AC PAT FLEX NEGRO ZF3729 53-18-143 C1,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#390@2026-08-10
PIL-104422,AC PAT FLEX NEGRO K7011 53-18-145 C1,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#393@2026-08-10
PIL-104424,AC PAT FLEX NEGRO BA2202 54-17-140 CFM1,PRODUCTO_STOCKEABLE,Armazones,Bacchio,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#422@2026-08-10
PIL-104426,AC PAT FLEX BORDO 1603 52-18-142 C3,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#388@2026-08-10
PIL-104427,AC PAT FLEX BORDO 1629 52-17-140 C4,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#389@2026-08-10
PIL-104428,AC PAT FLEX ROSA 1203 44-16-120 C5,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#379@2026-08-10
PIL-104429,AC PAT FLEX LILA 1304 50-14-125 C6,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#383@2026-08-10
PIL-104430,AC PAT FLEX PLATEADO K8861 51-15-135 C34,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#415@2026-08-10
PIL-104431,AC PAT FLEX NEGRO 1304 50-14-125 C1,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#373@2026-08-10
PIL-104432,AC PAT FLEX AZUL CLIP ON G5913 54-17-145 C5,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#402@2026-08-10
PIL-104433,AH PAT FLEX RM77012 55-17-142 C4,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#337@2026-08-10
PIL-104436,AC PAT FLEX ROSA K9916 54-18-140 C-524,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#126@2026-08-10
PIL-104437,AH PAT FLEX NEGRO V81906 54-17-145 C1,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#340@2026-08-10
PIL-104438,AC PAT FIJA AZUL K0975 50-15-132 C2,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#368@2026-08-10
PIL-104439,AC PAT FLEX TRANSPARENTE K7053 52-20-145 C6,PRODUCTO_STOCKEABLE,Armazones,Betania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#361@2026-08-10
PIL-104443,AC PAT FLEX NEGRO TA1049 58-15-145 C3,PRODUCTO_STOCKEABLE,Armazones,Altania,,,,,UNIDAD,origen: PILAR=P2 - Inventario.xlsx#358@2026-08-10
